fault_distance,granite_distance,strata_distance
0.8485233326194065,1.0,0.7199507846638435
0.4762164908990314,0.9535803564269626,1.0
0.8670415251900744,0.8231346082006723,1.0
0.9258153331227016,1.0,1.0
0.5343362628920587,0.952180395590203,1.0
0.9777553199564468,1.0,1.0
0.9912447350160665,1.0,1.0
0.787611628609659,1.0,1.0
0.810781646802474,0.8678870908144686,0.8023221069337014
0.33848293588115863,0.5381606142707046,0.9086284463586463
0.9447958859933734,0.9474461422671095,0.9561208261582754
0.8941191384557793,1.0,1.0
0.8454773549838013,1.0,1.0
0.9973062144231254,1.0,1.0
0.7541069205861188,0.9213504830196838,0.6975882368741716
0.9747900531071388,0.9854722776260004,0.9290857040903551
0.8610083305428334,1.0,1.0
